Initial Pressure (mbar),Final Pressure (mbar),Pressure Step (mbar),Step Duration (s),Stabilization Time (s),"Pads to Calibrate (e.g. 0-29 or 1,5,6)",Cycles,Triangular Sweep (Up & Down),Ignore Pad Parsing (Record Raw STM),Time,STM_0,STM_1,STM_2,STM_3,STM_4,STM_5, x,Pressure,STM_Extra_14,STM_Extra_15,STM_Extra_16
0,400.0,50,60,50,0-5,1,false,false,234.2575044631958,  97.990128,  76.036278,  96.082291,  67.616379,  62.822594,  105.374916,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.31723022460938,  98.009384,  76.052437,  96.097015,  67.630051,  62.825203,  105.376472,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.3700294494629,  97.993637,  76.032387,  96.094864,  67.628906,  62.828102,  105.380409,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.4275941848755,  97.993668,  76.024269,  96.089874,  67.625641,  62.818916,  105.383781,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.48684644699097,  97.996460,  76.024254,  96.095367,  67.624451,  62.833916,  105.389610,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.53906226158142,  97.990051,  76.023109,  96.085220,  67.620621,  62.823112,  105.375343,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.6003201007843,  98.001755,  76.044365,  96.093063,  67.632401,  62.831932,  105.393196,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.6579349040985,  98.014603,  76.043785,  96.104706,  67.628830,  62.825661,  105.381142,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.7142994403839,  98.007828,  76.053688,  96.109009,  67.646927,  62.850288,  105.389732,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.76834774017334,  98.003250,  76.030800,  96.091766,  67.625488,  62.824425,  105.381493,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.8281548023224,  98.005096,  76.055260,  96.096329,  67.631226,  62.830238,  105.390251,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.88523316383362,  98.011459,  76.039604,  96.105927,  67.643616,  62.838966,  105.392128,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.9398593902588,  97.994675,  76.044884,  96.097229,  67.633789,  62.844780,  105.387962,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,234.9998002052307,  98.012787,  76.049171,  96.099670,  67.636810,  62.839745,  105.395821,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.05587482452393,  98.003098,  76.049248,  96.109146,  67.649414,  62.842171,  105.405952,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.11182975769043,  98.027542,  76.053627,  96.106979,  67.655334,  62.837761,  105.396477,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.16900444030762,  98.020691,  76.058449,  96.098343,  67.644211,  62.848717,  105.394508,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.22521352767944,  98.010757,  76.047478,  96.104752,  67.640228,  62.850578,  105.396080,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.28254413604736,  98.017822,  76.051796,  96.110779,  67.645233,  62.839317,  105.381218,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.33872032165527,  98.007812,  76.042442,  96.108475,  67.648590,  62.851067,  105.405296,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.3946783542633,  98.008896,  76.044151,  96.109161,  67.641968,  62.842171,  105.402153,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.45317602157593,  98.015717,  76.060173,  96.116791,  67.646881,  62.852745,  105.392372,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.51033401489258,  98.014130,  76.044777,  96.110626,  67.646362,  62.849022,  105.402977,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.5631697177887,  98.026260,  76.058662,  96.120605,  67.650604,  62.850349,  105.397087,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.62264466285706,  98.018982,  76.055519,  96.111099,  67.637146,  62.842812,  105.404732,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.68056416511536,  98.013458,  76.063820,  96.117828,  67.651581,  62.840828,  105.404762,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.739107131958,  98.015152,  76.058464,  96.134537,  67.658600,  62.856255,  105.416862,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.79393768310547,  98.011673,  76.056343,  96.115280,  67.646881,  62.855873,  105.397392,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.85147166252136,  98.033157,  76.069008,  96.123749,  67.661545,  62.859779,  105.399040,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.90758085250854,  98.018295,  76.054573,  96.122360,  67.653137,  62.853737,  105.399834,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,235.96364974975586,  98.012924,  76.054176,  96.121368,  67.654037,  62.857674,  105.405357,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.0210165977478,  98.019577,  76.056129,  96.126022,  67.666367,  62.868050,  105.405144,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.07906937599182,  98.018143,  76.065514,  96.141113,  67.674774,  62.864021,  105.414757,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.1356282234192,  98.021042,  76.060158,  96.123657,  67.663559,  62.851219,  105.421745,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.19187426567078,  98.025436,  76.069008,  96.131454,  67.662521,  62.855598,  105.413811,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.24720907211304,  98.030319,  76.058784,  96.128555,  67.663757,  62.855873,  105.412239,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.3060655593872,  98.041901,  76.068626,  96.127365,  67.668076,  62.873894,  105.426781,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.36251592636108,  98.022186,  76.075249,  96.132751,  67.672821,  62.883125,  105.414772,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.41956114768982,  98.038269,  76.073311,  96.129852,  67.670258,  62.858696,  105.422798,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.4765899181366,  98.037842,  76.079384,  96.142380,  67.677795,  62.875969,  105.426933,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.53367710113525,  98.034592,  76.066902,  96.139755,  67.674789,  62.872292,  105.420815,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.5918071269989,  98.028397,  76.073097,  96.131516,  67.673584,  62.862328,  105.429619,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.6474142074585,  98.036255,  76.071236,  96.134171,  67.671021,  62.868385,  105.426445,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.70379829406738,  98.022934,  76.059135,  96.135788,  67.671158,  62.875526,  105.410713,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.75986576080322,  98.027756,  76.070671,  96.134140,  67.676682,  62.868446,  105.397484,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.81739044189453,  98.028030,  76.075859,  96.136398,  67.679306,  62.885323,  105.422966,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.87399530410767,  98.014648,  76.071693,  96.135422,  67.658295,  62.884789,  105.434807,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.9302933216095,  98.043228,  76.083275,  96.144852,  67.686127,  62.884392,  105.431786,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,236.98778080940247,  98.043259,  76.084694,  96.131287,  67.670853,  62.873344,  105.434029,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.04393434524536,  98.031570,  76.080513,  96.140961,  67.682068,  62.876335,  105.430046,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.10122179985046,  98.039032,  76.074471,  96.140625,  67.679443,  62.879829,  105.429451,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.15830755233765,  98.050186,  76.083412,  96.138672,  67.687637,  62.891930,  105.440361,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.21514773368835,  98.039795,  76.067192,  96.145645,  67.677963,  62.884132,  105.430550,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.2715060710907,  98.045273,  76.079826,  96.149384,  67.681412,  62.882530,  105.440727,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.32907438278198,  98.046265,  76.083229,  96.151962,  67.691681,  62.873344,  105.431404,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.38582348823547,  98.054733,  76.083092,  96.157028,  67.688492,  62.887489,  105.440590,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.44110560417175,  98.046341,  76.089973,  96.154312,  67.696152,  62.894493,  105.441154,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.49916529655457,  98.051971,  76.078438,  96.146896,  67.687714,  62.884285,  105.428963,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.5542025566101,  98.064316,  76.082741,  96.158051,  67.698456,  62.901146,  105.445198,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.61388850212097,  98.049942,  76.079582,  96.141983,  67.689941,  62.889030,  105.437157,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.6696674823761,  98.035370,  76.083107,  96.151627,  67.691330,  62.880211,  105.441704,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.72842478752136,  98.052765,  76.085945,  96.155060,  67.685104,  62.889366,  105.448357,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.78079771995544,  98.040894,  76.085182,  96.156647,  67.687012,  62.900108,  105.452232,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.83592104911804,  98.052948,  76.088158,  96.158981,  67.698608,  62.893074,  105.435982,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.89745712280273,  98.054779,  76.079582,  96.163300,  67.690506,  62.893410,  105.453682,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,237.9533884525299,  98.056778,  76.093971,  96.160797,  67.696564,  62.901283,  105.450020,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.01145195960999,  98.044540,  76.088326,  96.158371,  67.692154,  62.906654,  105.447151,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.0682520866394,  98.052612,  76.088417,  96.165878,  67.698334,  62.900368,  105.454369,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.1248733997345,  98.055084,  76.095406,  96.172897,  67.697235,  62.901863,  105.446587,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.18093276023865,  98.044479,  76.081581,  96.160995,  67.683411,  62.897362,  105.445305,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.24003386497498,  98.051270,  76.083534,  96.168137,  67.701920,  62.905891,  105.447914,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.29474687576294,  98.065765,  76.096260,  96.164581,  67.698349,  62.899635,  105.457924,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.35202407836914,  98.055557,  76.092201,  96.169601,  67.714142,  62.907005,  105.458412,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.40898823738098,  98.053757,  76.083992,  96.158142,  67.695602,  62.895287,  105.443092,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.46510791778564,  98.072113,  76.102928,  96.171844,  67.707062,  62.916008,  105.454247,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.52104783058167,  98.076630,  76.106209,  96.178131,  67.721817,  62.923744,  105.467888,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.57953357696533,  98.066879,  76.087273,  96.172852,  67.710312,  62.912056,  105.463890,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.63686299324036,  98.067764,  76.100060,  96.174957,  67.713547,  62.908226,  105.449944,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.69296431541443,  98.057068,  76.086296,  96.173370,  67.711060,  62.904610,  105.463997,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.75133728981018,  98.072067,  76.106987,  96.179214,  67.720856,  62.918312,  105.465019,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.80590224266052,  98.059616,  76.102577,  96.181335,  67.712112,  62.911140,  105.462120,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.86426734924316,  98.066681,  76.097206,  96.168716,  67.705582,  62.905861,  105.454964,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.92048263549805,  98.070450,  76.099419,  96.177536,  67.712494,  62.910606,  105.465660,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,238.97776889801025,  98.057678,  76.096169,  96.169159,  67.711395,  62.905830,  105.458351,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.03405618667603,  98.065582,  76.102852,  96.171478,  67.703720,  62.911720,  105.466728,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.0890874862671,  98.059982,  76.093361,  96.182602,  67.707352,  62.914375,  105.467857,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.14872217178345,  98.064453,  76.102516,  96.182297,  67.718307,  62.915199,  105.461052,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.20431542396545,  98.058090,  76.108513,  96.191025,  67.720383,  62.918877,  105.469292,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.26190423965454,  98.066895,  76.104515,  96.189667,  67.725891,  62.927818,  105.466545,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.31869649887085,  98.079071,  76.110527,  96.185699,  67.726776,  62.918694,  105.470909,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.37057876586914,  98.065872,  76.102333,  96.180176,  67.722412,  62.924141,  105.474739,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.43186831474304,  98.065598,  76.110313,  96.179062,  67.722672,  62.920753,  105.471367,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.48990488052368,  98.072906,  76.109566,  96.191772,  67.730423,  62.933952,  105.473488,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.54119348526,  98.081924,  76.117607,  96.195633,  67.727203,  62.925591,  105.474129,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.60286402702332,  98.074371,  76.102150,  96.182220,  67.722000,  62.925438,  105.468193,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.66002774238586,  98.082062,  76.114510,  96.196701,  67.726151,  62.924187,  105.473930,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.7159240245819,  98.072449,  76.100670,  96.187912,  67.722504,  62.919868,  105.476097,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.77230262756348,  98.084671,  76.102989,  96.194855,  67.726959,  62.927925,  105.474632,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.8301820755005,  98.075958,  76.097466,  96.192841,  67.728455,  62.939354,  105.466835,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.88766622543335,  98.091736,  76.116905,  96.204391,  67.736847,  62.937569,  105.483833,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,239.94489908218384,  98.076370,  76.101799,  96.183929,  67.722031,  62.926888,  105.476646,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.00060033798218,  98.072769,  76.102898,  96.185974,  67.721909,  62.928230,  105.467690,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.05641508102417,  98.077484,  76.101097,  96.192154,  67.723175,  62.923378,  105.476906,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.1145040988922,  98.087509,  76.117287,  96.194351,  67.726456,  62.926323,  105.469826,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.17189860343933,  98.083252,  76.119530,  96.205002,  67.731293,  62.941521,  105.479271,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.2272491455078,  98.074295,  76.096626,  96.195923,  67.731293,  62.917625,  105.478996,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.28468894958496,  98.081970,  76.116280,  96.205368,  67.739136,  62.939034,  105.492287,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.34179496765137,  98.081024,  76.113091,  96.195251,  67.749771,  62.944847,  105.482750,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.39687275886536,  98.089951,  76.122307,  96.205048,  67.744064,  62.939430,  105.482246,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.45552825927734,  98.083511,  76.124367,  96.209244,  67.737030,  62.929329,  105.494148,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.507661819458,  98.100525,  76.131004,  96.220062,  67.745697,  62.939827,  105.483330,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.56586575508118,  98.099152,  76.118385,  96.205521,  67.750107,  62.950142,  105.491386,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.62567710876465,  98.081619,  76.109337,  96.200226,  67.743347,  62.947258,  105.485527,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.68264746665955,  98.081482,  76.121956,  96.208252,  67.748016,  62.945076,  105.491295,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.73924827575684,  98.077271,  76.120674,  96.209335,  67.750427,  62.947212,  105.473991,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.79647088050842,  98.086121,  76.106667,  96.205490,  67.742462,  62.954323,  105.490791,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.85068488121033,  98.079269,  76.119637,  96.202332,  67.743134,  62.945229,  105.487587,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.91008186340332,  98.065933,  76.120522,  96.203201,  67.739899,  62.938210,  105.500832,  end,154,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,240.96659445762634,  98.095169,  76.131844,  96.210251,  67.747482,  62.953667,  105.498756,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.02419710159302,  98.100616,  76.133812,  96.208389,  67.744263,  62.943016,  105.496239,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.0786168575287,  98.104065,  76.131233,  96.221451,  67.764435,  62.946907,  105.501808,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.13863921165466,  98.106339,  76.133263,  96.226288,  67.762009,  62.957741,  105.502876,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.19402599334717,  98.090973,  76.118950,  96.215866,  67.738403,  62.949638,  105.501488,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.25003862380981,  98.065186,  76.106834,  96.209702,  67.745331,  62.950645,  105.495659,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.30774927139282,  98.099274,  76.129402,  96.224045,  67.754944,  62.954842,  105.493553,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.36537504196167,  98.095490,  76.123512,  96.213806,  67.754120,  62.946449,  105.502769,  end,151,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.41820287704468,  98.095047,  76.129829,  96.218414,  67.755661,  62.963570,  105.503349,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.47907614707947,  98.087128,  76.120674,  96.211807,  67.748474,  62.950462,  105.490028,  end,153,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.53468346595764,  98.104126,  76.129280,  96.216309,  67.761978,  62.961723,  105.512215,  end,152,1/1,Sweep Up,150.0
0,400.0,50,60,50,0-5,1,false,false,241.58760905265808,  98.092865,  76.125130,  96.222443,  67.754852,  62.956566,  105.510002,  end,152,1/1,Sweep Up,150.0
