timestamp,datetime,Select Device..._ch1,Select Device..._ch2,Select Device..._ch3,Select Device..._ch4,Select Device..._ch5,Select Device..._ch6
19.8,2026-03-15 15:38:22.453,55.39,28.93,26.69,25.16,27.21,36.28
19.81,2026-03-15 15:38:22.462,55.39,28.93,26.69,25.16,27.21,36.28
19.82,2026-03-15 15:38:22.473,55.39,28.93,26.69,25.16,27.21,36.28
19.84,2026-03-15 15:38:22.488,55.39,28.93,26.69,25.16,27.21,36.28
19.89,2026-03-15 15:38:22.542,55.35,28.91,26.67,25.12,27.2,36.3
19.89,2026-03-15 15:38:22.543,55.35,28.91,26.67,25.12,27.2,36.3
19.9,2026-03-15 15:38:22.554,55.38,28.93,26.67,25.14,27.2,36.29
19.91,2026-03-15 15:38:22.563,55.38,28.93,26.67,25.14,27.2,36.29
19.92,2026-03-15 15:38:22.573,55.38,28.93,26.67,25.14,27.2,36.29
19.93,2026-03-15 15:38:22.583,55.38,28.93,26.67,25.14,27.2,36.29
19.94,2026-03-15 15:38:22.592,55.38,28.93,26.67,25.14,27.2,36.29
19.95,2026-03-15 15:38:22.607,55.36,28.9,26.68,25.15,27.2,36.3
19.96,2026-03-15 15:38:22.613,55.36,28.9,26.68,25.15,27.2,36.3
19.98,2026-03-15 15:38:22.628,55.36,28.9,26.68,25.15,27.2,36.3
20.03,2026-03-15 15:38:22.679,55.36,28.93,26.7,25.14,27.22,36.3
20.03,2026-03-15 15:38:22.683,55.36,28.93,26.7,25.14,27.22,36.3
20.04,2026-03-15 15:38:22.693,55.36,28.93,26.7,25.14,27.22,36.3
20.05,2026-03-15 15:38:22.703,55.36,28.93,26.7,25.14,27.22,36.3
20.06,2026-03-15 15:38:22.712,55.36,28.93,26.7,25.14,27.22,36.3
20.07,2026-03-15 15:38:22.725,55.39,28.92,26.68,25.14,27.21,36.3
20.08,2026-03-15 15:38:22.733,55.39,28.92,26.68,25.14,27.21,36.3
20.09,2026-03-15 15:38:22.743,55.39,28.92,26.68,25.14,27.21,36.3
20.1,2026-03-15 15:38:22.753,55.39,28.92,26.68,25.14,27.21,36.3
20.12,2026-03-15 15:38:22.768,55.39,28.92,26.68,25.14,27.21,36.3
20.17,2026-03-15 15:38:22.825,55.39,28.92,26.7,25.15,27.21,36.29
20.18,2026-03-15 15:38:22.835,55.42,28.91,26.66,25.15,27.21,36.3
20.19,2026-03-15 15:38:22.842,55.42,28.91,26.66,25.15,27.21,36.3
20.2,2026-03-15 15:38:22.853,55.42,28.91,26.66,25.15,27.21,36.3
20.21,2026-03-15 15:38:22.862,55.42,28.91,26.66,25.15,27.21,36.3
20.22,2026-03-15 15:38:22.873,55.42,28.91,26.66,25.15,27.21,36.3
20.23,2026-03-15 15:38:22.883,55.42,28.91,26.66,25.15,27.21,36.3
20.24,2026-03-15 15:38:22.895,55.4,28.9,26.7,25.12,27.23,36.32
20.25,2026-03-15 15:38:22.903,55.4,28.9,26.7,25.12,27.23,36.32
20.27,2026-03-15 15:38:22.919,55.4,28.9,26.7,25.12,27.23,36.32
20.31,2026-03-15 15:38:22.966,55.39,28.94,26.71,25.15,27.22,36.3
20.32,2026-03-15 15:38:22.973,55.39,28.94,26.71,25.15,27.22,36.3
20.33,2026-03-15 15:38:22.982,55.39,28.94,26.71,25.15,27.22,36.3
20.34,2026-03-15 15:38:22.993,55.39,28.94,26.71,25.15,27.22,36.3
20.35,2026-03-15 15:38:23.004,55.4,28.92,26.68,25.14,27.24,36.31
20.36,2026-03-15 15:38:23.012,55.4,28.92,26.68,25.14,27.24,36.31
20.37,2026-03-15 15:38:23.023,55.4,28.92,26.68,25.14,27.24,36.31
20.38,2026-03-15 15:38:23.033,55.4,28.92,26.68,25.14,27.24,36.31
20.39,2026-03-15 15:38:23.043,55.4,28.92,26.68,25.14,27.24,36.31
20.41,2026-03-15 15:38:23.058,55.36,2.0,26.68,25.14,27.24,36.31
20.45,2026-03-15 15:38:23.101,8.92,26.71,25.15,27.22,36.3,36.31
20.45,2026-03-15 15:38:23.103,8.92,26.71,25.15,27.22,36.3,36.31
20.46,2026-03-15 15:38:23.113,8.92,26.71,25.15,27.22,36.3,36.31
20.47,2026-03-15 15:38:23.125,55.41,28.92,26.71,25.15,27.22,36.3
20.48,2026-03-15 15:38:23.132,55.41,28.92,26.71,25.15,27.22,36.3
20.49,2026-03-15 15:38:23.142,55.41,28.92,26.71,25.15,27.22,36.3
20.5,2026-03-15 15:38:23.152,55.41,28.92,26.71,25.15,27.22,36.3
20.51,2026-03-15 15:38:23.163,55.41,28.92,26.71,25.15,27.22,36.3
20.52,2026-03-15 15:38:23.176,55.42,28.92,26.71,25.16,27.22,36.29
20.54,2026-03-15 15:38:23.190,55.42,28.92,26.71,25.16,27.22,36.29
20.59,2026-03-15 15:38:23.246,55.41,28.93,26.7,25.16,27.25,36.32
20.6,2026-03-15 15:38:23.252,55.41,28.93,26.7,25.16,27.25,36.32
20.61,2026-03-15 15:38:23.262,55.41,28.93,26.7,25.16,27.25,36.32
20.62,2026-03-15 15:38:23.273,55.41,28.93,26.7,25.16,27.25,36.32
20.63,2026-03-15 15:38:23.282,55.41,28.93,26.7,25.16,27.25,36.32
20.64,2026-03-15 15:38:23.295,55.42,28.91,26.68,25.13,27.23,36.29
20.65,2026-03-15 15:38:23.303,55.42,28.91,26.68,25.13,27.23,36.29
20.66,2026-03-15 15:38:23.313,55.42,28.91,26.68,25.13,27.23,36.29
20.67,2026-03-15 15:38:23.323,55.42,28.91,26.68,25.13,27.23,36.29
20.68,2026-03-15 15:38:23.337,55.42,28.91,26.68,25.13,27.23,36.29
20.75,2026-03-15 15:38:23.403,55.39,28.94,26.7,25.17,27.23,36.3
20.75,2026-03-15 15:38:23.405,55.39,28.94,26.7,25.17,27.23,36.3
20.76,2026-03-15 15:38:23.413,55.39,28.94,26.7,25.17,27.23,36.3
20.77,2026-03-15 15:38:23.423,55.39,28.94,26.7,25.17,27.23,36.3
20.78,2026-03-15 15:38:23.432,55.39,28.94,26.7,25.17,27.23,36.3
20.79,2026-03-15 15:38:23.443,55.39,28.94,26.7,25.17,27.23,36.3
20.8,2026-03-15 15:38:23.454,55.39,28.94,26.7,25.17,27.23,36.3
20.81,2026-03-15 15:38:23.466,55.41,28.94,26.72,25.17,27.23,36.31
20.82,2026-03-15 15:38:23.472,55.41,28.94,26.72,25.17,27.23,36.31
20.83,2026-03-15 15:38:23.487,55.41,28.94,26.72,25.17,27.23,36.31
20.88,2026-03-15 15:38:23.530,55.39,28.94,26.7,25.15,27.2,36.31
20.88,2026-03-15 15:38:23.533,55.39,28.94,26.7,25.15,27.2,36.31
20.89,2026-03-15 15:38:23.543,55.39,28.94,26.7,25.15,27.2,36.31
20.9,2026-03-15 15:38:23.553,55.39,28.94,26.7,25.15,27.2,36.31
20.91,2026-03-15 15:38:23.563,55.39,28.94,26.7,25.15,27.2,36.31
20.92,2026-03-15 15:38:23.576,55.41,28.95,26.72,25.15,27.23,36.31
20.93,2026-03-15 15:38:23.582,55.41,28.95,26.72,25.15,27.23,36.31
20.94,2026-03-15 15:38:23.592,55.41,28.95,26.72,25.15,27.23,36.31
20.95,2026-03-15 15:38:23.603,55.41,28.95,26.72,25.15,27.23,36.31
20.97,2026-03-15 15:38:23.618,55.41,28.95,26.72,25.15,27.23,36.31
21.01,2026-03-15 15:38:23.664,55.4,28.93,26.7,25.16,27.23,36.31
21.02,2026-03-15 15:38:23.672,55.4,28.93,26.7,25.16,27.23,36.31
21.03,2026-03-15 15:38:23.683,55.4,28.93,26.7,25.16,27.23,36.31
21.04,2026-03-15 15:38:23.694,55.39,28.9,26.7,25.17,27.25,36.31
21.05,2026-03-15 15:38:23.702,55.39,28.9,26.7,25.17,27.25,36.31
21.06,2026-03-15 15:38:23.712,55.39,28.9,26.7,25.17,27.25,36.31
21.07,2026-03-15 15:38:23.723,55.39,28.9,26.7,25.17,27.25,36.31
21.08,2026-03-15 15:38:23.732,55.39,28.9,26.7,25.17,27.25,36.31
21.09,2026-03-15 15:38:23.746,55.41,28.93,26.72,25.17,27.23,36.31
21.11,2026-03-15 15:38:23.761,55.41,28.93,26.72,25.17,27.23,36.31
21.16,2026-03-15 15:38:23.811,55.42,28.94,26.71,25.16,27.24,36.31
21.16,2026-03-15 15:38:23.812,55.42,28.94,26.71,25.16,27.24,36.31
21.17,2026-03-15 15:38:23.822,55.42,28.94,26.71,25.16,27.24,36.31
21.18,2026-03-15 15:38:23.833,55.42,28.94,26.71,25.16,27.24,36.31
21.19,2026-03-15 15:38:23.842,55.42,28.94,26.71,25.16,27.24,36.31
21.2,2026-03-15 15:38:23.853,55.42,28.94,26.71,25.16,27.24,36.31
21.21,2026-03-15 15:38:23.866,55.42,28.97,26.71,25.16,27.23,36.33
21.22,2026-03-15 15:38:23.872,55.42,28.97,26.71,25.16,27.23,36.33
21.23,2026-03-15 15:38:23.882,55.42,28.97,26.71,25.16,27.23,36.33
21.24,2026-03-15 15:38:23.897,55.42,28.97,26.71,25.16,27.23,36.33
21.3,2026-03-15 15:38:23.956,55.41,28.87,26.68,25.13,27.22,36.32
21.31,2026-03-15 15:38:23.962,55.41,28.87,26.68,25.13,27.22,36.32
21.32,2026-03-15 15:38:23.975,55.38,28.94,26.71,25.14,27.25,36.29
21.33,2026-03-15 15:38:23.982,55.38,28.94,26.71,25.14,27.25,36.29
21.34,2026-03-15 15:38:23.993,55.38,28.94,26.71,25.14,27.25,36.29
21.35,2026-03-15 15:38:24.002,55.38,28.94,26.71,25.14,27.25,36.29
21.36,2026-03-15 15:38:24.012,55.38,28.94,26.71,25.14,27.25,36.29
21.37,2026-03-15 15:38:24.022,55.38,28.94,26.71,25.14,27.25,36.29
21.38,2026-03-15 15:38:24.036,55.38,28.94,26.7,25.16,27.22,36.32
21.4,2026-03-15 15:38:24.049,55.38,28.94,26.7,25.16,27.22,36.32
21.44,2026-03-15 15:38:24.091,55.39,28.92,26.71,25.16,27.23,36.3
21.44,2026-03-15 15:38:24.093,55.39,28.92,26.71,25.16,27.23,36.3
21.45,2026-03-15 15:38:24.103,55.39,28.92,26.71,25.16,27.23,36.3
21.46,2026-03-15 15:38:24.112,55.39,28.92,26.71,25.16,27.23,36.3
21.47,2026-03-15 15:38:24.122,55.39,28.92,26.71,25.16,27.23,36.3
21.48,2026-03-15 15:38:24.133,55.39,28.92,26.71,25.16,27.23,36.3
21.49,2026-03-15 15:38:24.145,55.41,28.94,26.68,25.15,27.25,36.35
21.5,2026-03-15 15:38:24.152,55.41,28.94,26.68,25.15,27.25,36.35
21.51,2026-03-15 15:38:24.162,55.41,28.94,26.68,25.15,27.25,36.35
21.52,2026-03-15 15:38:24.177,55.41,28.94,26.68,25.15,27.25,36.35
21.57,2026-03-15 15:38:24.224,55.39,28.95,26.7,25.15,27.24,36.3
21.58,2026-03-15 15:38:24.233,55.39,28.95,26.7,25.15,27.24,36.3
21.59,2026-03-15 15:38:24.243,55.39,28.95,26.7,25.15,27.24,36.3
21.6,2026-03-15 15:38:24.255,55.42,28.94,26.71,25.15,27.24,36.32
21.61,2026-03-15 15:38:24.262,55.42,28.94,26.71,25.15,27.24,36.32
21.62,2026-03-15 15:38:24.273,55.42,28.94,26.71,25.15,27.24,36.32
21.63,2026-03-15 15:38:24.283,55.42,28.94,26.71,25.15,27.24,36.32
21.64,2026-03-15 15:38:24.293,55.42,28.94,26.71,25.15,27.24,36.32
21.65,2026-03-15 15:38:24.302,55.42,28.94,26.71,25.15,27.24,36.32
21.66,2026-03-15 15:38:24.316,55.44,28.95,26.7,25.17,27.25,36.32
21.72,2026-03-15 15:38:24.369,55.42,28.95,26.73,25.15,27.23,36.32
21.72,2026-03-15 15:38:24.373,55.42,28.95,26.73,25.15,27.23,36.32
21.73,2026-03-15 15:38:24.382,55.42,28.95,26.73,25.15,27.23,36.32
21.74,2026-03-15 15:38:24.393,55.42,28.95,26.73,25.15,27.23,36.32
21.75,2026-03-15 15:38:24.402,55.42,28.95,26.73,25.15,27.23,36.32
21.76,2026-03-15 15:38:24.412,55.42,28.95,26.73,25.15,27.23,36.32
21.77,2026-03-15 15:38:24.425,55.41,28.98,26.71,25.16,27.24,36.3
21.78,2026-03-15 15:38:24.432,55.41,28.98,26.71,25.16,27.24,36.3
21.79,2026-03-15 15:38:24.443,55.41,28.98,26.71,25.16,27.24,36.3
21.8,2026-03-15 15:38:24.457,55.41,28.98,26.71,25.16,27.24,36.3
21.88,2026-03-15 15:38:24.530,55.43,28.93,26.7,25.18,27.26,36.31
21.88,2026-03-15 15:38:24.532,55.43,28.93,26.7,25.18,27.26,36.31
21.89,2026-03-15 15:38:24.546,55.4,28.93,26.73,25.16,27.23,36.32
21.9,2026-03-15 15:38:24.552,55.4,28.93,26.73,25.16,27.23,36.32
21.91,2026-03-15 15:38:24.562,55.4,28.93,26.73,25.16,27.23,36.32
21.92,2026-03-15 15:38:24.573,55.4,28.93,26.73,25.16,27.23,36.32
21.93,2026-03-15 15:38:24.582,55.4,28.93,26.73,25.16,27.23,36.32
21.94,2026-03-15 15:38:24.595,55.4,28.98,26.74,25.17,27.25,36.33
21.95,2026-03-15 15:38:24.603,55.4,28.98,26.74,25.17,27.25,36.33
21.96,2026-03-15 15:38:24.614,55.4,28.98,26.74,25.17,27.25,36.33
22.01,2026-03-15 15:38:24.664,55.43,28.96,26.73,25.16,27.25,36.33
22.02,2026-03-15 15:38:24.673,55.43,28.96,26.73,25.16,27.25,36.33
22.03,2026-03-15 15:38:24.682,55.43,28.96,26.73,25.16,27.25,36.33
22.04,2026-03-15 15:38:24.692,55.43,28.96,26.73,25.16,27.25,36.33
22.05,2026-03-15 15:38:24.703,55.43,28.96,26.73,25.16,27.25,36.33
22.06,2026-03-15 15:38:24.715,55.41,28.95,26.73,25.15,27.26,36.32
22.07,2026-03-15 15:38:24.722,55.41,28.95,26.73,25.15,27.26,36.32
22.08,2026-03-15 15:38:24.732,55.41,28.95,26.73,25.15,27.26,36.32
22.09,2026-03-15 15:38:24.743,55.41,28.95,26.73,25.15,27.26,36.32
22.11,2026-03-15 15:38:24.759,55.41,28.95,26.73,25.15,27.26,36.32
22.15,2026-03-15 15:38:24.807,55.43,28.92,26.74,25.17,27.25,36.33
22.16,2026-03-15 15:38:24.812,55.43,28.92,26.74,25.17,27.25,36.33
22.17,2026-03-15 15:38:24.824,55.45,28.93,26.73,25.19,27.24,36.3
22.18,2026-03-15 15:38:24.832,55.45,28.93,26.73,25.19,27.24,36.3
22.19,2026-03-15 15:38:24.842,55.45,28.93,26.73,25.19,27.24,36.3
22.2,2026-03-15 15:38:24.853,55.45,28.93,26.73,25.19,27.24,36.3
22.21,2026-03-15 15:38:24.862,55.45,28.93,26.73,25.19,27.24,36.3
22.22,2026-03-15 15:38:24.873,55.45,28.93,26.73,25.19,27.24,36.3
22.23,2026-03-15 15:38:24.886,55.42,28.95,26.72,25.15,27.25,36.32
22.25,2026-03-15 15:38:24.899,55.42,28.95,26.72,25.15,27.25,36.32
22.31,2026-03-15 15:38:24.965,55.42,28.97,26.72,25.17,27.25,36.32
22.31,2026-03-15 15:38:24.966,55.42,28.97,26.72,25.17,27.25,36.32
22.32,2026-03-15 15:38:24.973,55.42,28.97,26.72,25.17,27.25,36.32
22.33,2026-03-15 15:38:24.982,55.42,28.97,26.72,25.17,27.25,36.32
22.34,2026-03-15 15:38:24.994,55.4,28.94,26.7,25.14,27.26,36.34
22.35,2026-03-15 15:38:25.003,55.4,28.94,26.7,25.14,27.26,36.34
22.36,2026-03-15 15:38:25.012,55.4,28.94,26.7,25.14,27.26,36.34
22.37,2026-03-15 15:38:25.022,55.4,28.94,26.7,25.14,27.26,36.34
22.38,2026-03-15 15:38:25.032,55.4,28.94,26.7,25.14,27.26,36.34
22.4,2026-03-15 15:38:25.050,55.42,28.96,26.71,25.14,27.27,36.31
22.44,2026-03-15 15:38:25.093,55.42,28.96,26.71,25.14,27.27,36.31
22.45,2026-03-15 15:38:25.103,55.42,28.96,26.71,25.14,27.27,36.31
22.46,2026-03-15 15:38:25.115,55.45,28.96,26.73,25.18,27.27,36.34
22.47,2026-03-15 15:38:25.123,55.45,28.96,26.73,25.18,27.27,36.34
22.48,2026-03-15 15:38:25.133,55.45,28.96,26.73,25.18,27.27,36.34
22.49,2026-03-15 15:38:25.142,55.45,28.96,26.73,25.18,27.27,36.34
22.5,2026-03-15 15:38:25.153,55.45,28.96,26.73,25.18,27.27,36.34
22.51,2026-03-15 15:38:25.165,55.41,28.94,26.72,25.17,27.24,36.33
22.52,2026-03-15 15:38:25.173,55.41,28.94,26.72,25.17,27.24,36.33
22.53,2026-03-15 15:38:25.187,55.41,28.94,26.72,25.17,27.24,36.33
22.59,2026-03-15 15:38:25.245,55.42,28.96,26.73,25.17,27.26,36.32
22.6,2026-03-15 15:38:25.253,55.42,28.96,26.73,25.17,27.26,36.32
22.61,2026-03-15 15:38:25.262,55.42,28.96,26.73,25.17,27.26,36.32
22.62,2026-03-15 15:38:25.273,55.42,28.96,26.73,25.17,27.26,36.32
22.63,2026-03-15 15:38:25.285,55.44,28.95,26.73,25.2,27.26,36.32
22.64,2026-03-15 15:38:25.292,55.44,28.95,26.73,25.2,27.26,36.32
22.65,2026-03-15 15:38:25.303,55.44,28.95,26.73,25.2,27.26,36.32
22.66,2026-03-15 15:38:25.312,55.44,28.95,26.73,25.2,27.26,36.32
22.67,2026-03-15 15:38:25.322,55.44,28.95,26.73,25.2,27.26,36.32
22.69,2026-03-15 15:38:25.338,55.42,28.95,26.74,25.17,27.26,36.35
22.73,2026-03-15 15:38:25.385,55.42,28.95,26.74,25.17,27.26,36.35
22.74,2026-03-15 15:38:25.394,55.43,28.96,26.71,25.15,27.28,36.31
22.75,2026-03-15 15:38:25.402,55.43,28.96,26.71,25.15,27.28,36.31
22.76,2026-03-15 15:38:25.413,55.43,28.96,26.71,25.15,27.28,36.31
22.77,2026-03-15 15:38:25.423,55.43,28.96,26.71,25.15,27.28,36.31
22.78,2026-03-15 15:38:25.432,55.43,28.96,26.71,25.15,27.28,36.31
22.79,2026-03-15 15:38:25.443,55.43,28.96,26.71,25.15,27.28,36.31
22.8,2026-03-15 15:38:25.457,55.44,28.95,26.71,25.17,27.27,36.33
22.81,2026-03-15 15:38:25.462,55.44,28.95,26.71,25.17,27.27,36.33
22.83,2026-03-15 15:38:25.478,55.44,28.95,26.71,25.17,27.27,36.33
22.89,2026-03-15 15:38:25.545,55.42,28.98,26.73,25.18,27.25,36.31
22.9,2026-03-15 15:38:25.552,55.42,28.98,26.73,25.18,27.25,36.31
22.91,2026-03-15 15:38:25.566,55.43,28.95,26.72,25.14,27.25,36.35
22.92,2026-03-15 15:38:25.573,55.43,28.95,26.72,25.14,27.25,36.35
22.93,2026-03-15 15:38:25.583,55.43,28.95,26.72,25.14,27.25,36.35
22.94,2026-03-15 15:38:25.592,55.43,28.95,26.72,25.14,27.25,36.35
22.95,2026-03-15 15:38:25.603,55.43,28.95,26.72,25.14,27.25,36.35
22.96,2026-03-15 15:38:25.612,55.43,28.95,26.72,25.14,27.25,36.35
22.97,2026-03-15 15:38:25.626,55.44,28.97,26.74,25.18,27.26,36.34
22.99,2026-03-15 15:38:25.640,55.44,28.97,26.74,25.18,27.26,36.34
23.05,2026-03-15 15:38:25.700,55.44,28.95,26.73,25.18,27.26,36.33
23.05,2026-03-15 15:38:25.702,55.44,28.95,26.73,25.18,27.26,36.33
23.06,2026-03-15 15:38:25.712,55.44,28.95,26.73,25.18,27.26,36.33
23.07,2026-03-15 15:38:25.723,55.44,28.95,26.73,25.18,27.26,36.33
23.08,2026-03-15 15:38:25.736,55.44,28.97,26.76,25.12,27.22,36.37
23.09,2026-03-15 15:38:25.745,55.44,28.97,26.76,25.12,27.22,36.37
23.1,2026-03-15 15:38:25.752,55.44,28.97,26.76,25.12,27.22,36.37
23.11,2026-03-15 15:38:25.762,55.44,28.97,26.76,25.12,27.22,36.37
23.12,2026-03-15 15:38:25.773,55.44,28.97,26.76,25.12,27.22,36.37
23.14,2026-03-15 15:38:25.790,55.44,28.97,26.69,25.13,27.3,36.34
23.19,2026-03-15 15:38:25.845,55.44,28.99,26.73,25.18,27.27,36.36
23.2,2026-03-15 15:38:25.853,55.44,28.99,26.73,25.18,27.27,36.36
23.21,2026-03-15 15:38:25.863,55.44,28.99,26.73,25.18,27.27,36.36
23.22,2026-03-15 15:38:25.872,55.44,28.99,26.73,25.18,27.27,36.36
23.23,2026-03-15 15:38:25.882,55.44,28.99,26.73,25.18,27.27,36.36
23.24,2026-03-15 15:38:25.893,55.44,28.99,26.73,25.18,27.27,36.36
23.25,2026-03-15 15:38:25.906,55.43,28.95,26.73,25.15,27.27,36.34
23.26,2026-03-15 15:38:25.912,55.43,28.95,26.73,25.15,27.27,36.34
23.27,2026-03-15 15:38:25.922,55.43,28.95,26.73,25.15,27.27,36.34
23.29,2026-03-15 15:38:25.941,55.43,28.95,26.73,25.15,27.27,36.34
23.35,2026-03-15 15:38:26.004,55.43,28.95,26.74,25.16,27.25,36.33
23.35,2026-03-15 15:38:26.007,55.43,28.95,26.74,25.16,27.25,36.33
23.36,2026-03-15 15:38:26.013,55.43,28.95,26.74,25.16,27.25,36.33
23.37,2026-03-15 15:38:26.024,55.43,28.94,26.73,25.17,27.27,36.33
23.38,2026-03-15 15:38:26.033,55.43,28.94,26.73,25.17,27.27,36.33
23.39,2026-03-15 15:38:26.042,55.43,28.94,26.73,25.17,27.27,36.33
23.4,2026-03-15 15:38:26.052,55.43,28.94,26.73,25.17,27.27,36.33
23.41,2026-03-15 15:38:26.063,55.43,28.94,26.73,25.17,27.27,36.33
23.42,2026-03-15 15:38:26.076,55.41,28.98,26.73,25.16,27.28,36.34
23.44,2026-03-15 15:38:26.090,55.41,28.98,26.73,25.16,27.28,36.34
23.49,2026-03-15 15:38:26.139,55.43,28.97,26.72,25.13,27.3,36.34
23.49,2026-03-15 15:38:26.143,55.43,28.97,26.72,25.13,27.3,36.34
23.5,2026-03-15 15:38:26.152,55.43,28.97,26.72,25.13,27.3,36.34
23.51,2026-03-15 15:38:26.162,55.43,28.97,26.72,25.13,27.3,36.34
23.52,2026-03-15 15:38:26.172,55.43,28.97,26.72,25.13,27.3,36.34
23.53,2026-03-15 15:38:26.183,55.43,28.97,26.72,25.13,27.3,36.34
23.54,2026-03-15 15:38:26.195,55.44,28.96,26.75,25.17,27.26,36.34
23.55,2026-03-15 15:38:26.202,55.44,28.96,26.75,25.17,27.26,36.34
23.56,2026-03-15 15:38:26.212,55.44,28.96,26.75,25.17,27.26,36.34
23.57,2026-03-15 15:38:26.227,55.44,28.96,26.75,25.17,27.26,36.34
23.64,2026-03-15 15:38:26.291,55.43,28.96,26.72,25.16,27.27,36.32
23.64,2026-03-15 15:38:26.294,55.43,28.96,26.72,25.16,27.27,36.32
23.65,2026-03-15 15:38:26.306,55.44,28.96,26.72,25.18,27.28,36.33
23.66,2026-03-15 15:38:26.313,55.44,28.96,26.72,25.18,27.28,36.33
23.67,2026-03-15 15:38:26.323,55.44,28.96,26.72,25.18,27.28,36.33
23.68,2026-03-15 15:38:26.333,55.44,28.96,26.72,25.18,27.28,36.33
23.69,2026-03-15 15:38:26.343,55.44,28.96,26.72,25.18,27.28,36.33
23.7,2026-03-15 15:38:26.353,55.44,28.96,26.72,25.18,27.28,36.33
23.71,2026-03-15 15:38:26.367,55.42,28.96,26.71,25.18,27.27,36.3
23.73,2026-03-15 15:38:26.382,55.42,28.96,26.71,25.18,27.27,36.3
23.78,2026-03-15 15:38:26.436,55.41,28.93,26.72,25.15,27.25,36.34
23.79,2026-03-15 15:38:26.442,55.41,28.93,26.72,25.15,27.25,36.34
23.8,2026-03-15 15:38:26.453,55.41,28.93,26.72,25.15,27.25,36.34
23.81,2026-03-15 15:38:26.462,55.41,28.93,26.72,25.15,27.25,36.34
23.82,2026-03-15 15:38:26.476,55.45,28.95,26.73,25.17,27.28,36.33
23.83,2026-03-15 15:38:26.482,55.45,28.95,26.73,25.17,27.28,36.33
23.84,2026-03-15 15:38:26.493,55.45,28.95,26.73,25.17,27.28,36.33
23.85,2026-03-15 15:38:26.502,55.45,28.95,26.73,25.17,27.28,36.33
23.86,2026-03-15 15:38:26.513,55.45,28.95,26.73,25.17,27.28,36.33
23.88,2026-03-15 15:38:26.531,55.44,28.98,26.72,25.17,27.24,36.33
23.94,2026-03-15 15:38:26.592,55.47,28.95,26.72,25.16,27.27,36.34
23.94,2026-03-15 15:38:26.594,55.47,28.95,26.72,25.16,27.27,36.34
23.95,2026-03-15 15:38:26.603,55.47,28.95,26.72,25.16,27.27,36.34
23.96,2026-03-15 15:38:26.612,55.47,28.95,26.72,25.16,27.27,36.34
23.97,2026-03-15 15:38:26.622,55.47,28.95,26.72,25.16,27.27,36.34
23.98,2026-03-15 15:38:26.633,55.47,28.95,26.72,25.16,27.27,36.34
23.99,2026-03-15 15:38:26.645,55.44,28.98,26.72,25.17,27.28,36.33
24.0,2026-03-15 15:38:26.653,55.44,28.98,26.72,25.17,27.28,36.33
24.01,2026-03-15 15:38:26.662,55.44,28.98,26.72,25.17,27.28,36.33
24.02,2026-03-15 15:38:26.676,55.44,28.98,26.72,25.17,27.28,36.33
24.07,2026-03-15 15:38:26.724,55.43,28.98,26.75,25.18,27.28,36.34
24.08,2026-03-15 15:38:26.732,55.43,28.98,26.75,25.18,27.28,36.34
24.09,2026-03-15 15:38:26.743,55.43,28.98,26.75,25.18,27.28,36.34
24.1,2026-03-15 15:38:26.752,55.43,28.98,26.75,25.18,27.28,36.34
24.11,2026-03-15 15:38:26.766,55.45,28.98,26.72,25.15,27.3,36.34
24.12,2026-03-15 15:38:26.773,55.45,28.98,26.72,25.15,27.3,36.34
24.13,2026-03-15 15:38:26.782,55.45,28.98,26.72,25.15,27.3,36.34
24.14,2026-03-15 15:38:26.793,55.45,28.98,26.72,25.15,27.3,36.34
24.15,2026-03-15 15:38:26.802,55.45,28.98,26.72,25.15,27.3,36.34
24.17,2026-03-15 15:38:26.821,55.44,28.94,26.74,25.16,27.29,36.33
24.22,2026-03-15 15:38:26.876,55.43,28.98,26.76,25.18,27.27,36.36
24.23,2026-03-15 15:38:26.883,55.43,28.98,26.76,25.18,27.27,36.36
24.24,2026-03-15 15:38:26.892,55.43,28.98,26.76,25.18,27.27,36.36
24.25,2026-03-15 15:38:26.902,55.43,28.98,26.76,25.18,27.27,36.36
24.26,2026-03-15 15:38:26.913,55.43,28.98,26.76,25.18,27.27,36.36
24.27,2026-03-15 15:38:26.922,55.43,28.98,26.76,25.18,27.27,36.36
24.28,2026-03-15 15:38:26.935,55.44,29.0,26.74,25.15,27.27,36.38
24.29,2026-03-15 15:38:26.943,55.44,29.0,26.74,25.15,27.27,36.38
24.3,2026-03-15 15:38:26.952,55.44,29.0,26.74,25.15,27.27,36.38
24.31,2026-03-15 15:38:26.967,55.44,29.0,26.74,25.15,27.27,36.38
24.38,2026-03-15 15:38:27.033,55.42,28.99,26.75,25.19,27.27,36.33
24.38,2026-03-15 15:38:27.035,55.42,28.99,26.75,25.19,27.27,36.33
24.39,2026-03-15 15:38:27.044,55.44,28.96,26.75,25.16,27.27,36.33
24.4,2026-03-15 15:38:27.053,55.44,28.96,26.75,25.16,27.27,36.33
24.41,2026-03-15 15:38:27.062,55.44,28.96,26.75,25.16,27.27,36.33
24.42,2026-03-15 15:38:27.072,55.44,28.96,26.75,25.16,27.27,36.33
24.43,2026-03-15 15:38:27.082,55.44,28.96,26.75,25.16,27.27,36.33
24.44,2026-03-15 15:38:27.092,55.44,28.96,26.75,25.16,27.27,36.33
24.45,2026-03-15 15:38:27.106,55.46,28.98,26.75,25.18,27.28,36.35
